tweet_id,clean_text
882635467455426560,"@chirkainaisLV @Mkaprans Tā būtu, ja ""ievērojami"" jēgu atvasinātu no ""ievērot"" jēgas. Taču ""ievērojami"" radies, tieši tulkojot ""bedeutend/beachtlich"", ""значительно""."
907144327889080320,"Lai piedalītos „Jauniešu garantijas” pasākumos vai uzzinātг vairāk par NVA atbalstu, nāc uz tuvāko NVA filiāli un j… https://t.co/tgHiNt6kbA"
788353073899003904,"27-го октября кафе Andalūzijas Suns приглашает вас насладиться джином и посетить оригинальный вечер, посвященный достойному напитку! https://t.co/5PZ3lAAHQv"
936528257414987777,🇷🇺treneris saviem sportistiem pirms brauciena uz ziemas olimpiādi: -главное не ссать!
1001359327934976000,"@Rigassatiksme_ @nilsusakovs @jakrins - магистр психологии. Может,  надо других руководителей найти - инженеров и управленцев,  а не хороших мальчиков,  друзей семьи?  Убытки Rīgas satiksme увеличились до 4,6 млн евро https://t.co/TjwbuX9ZvD"
930359312211501056,"#ДинабургскаяКрепость ...вышит девиз полка: “Dievs, Tēvija, Pulks” (Бог, Отчизна, Полк). Подробности здесь: https://t.co/Mx2FWO4OO3"
1006850942434725888,Atskaite par priekšvēlēšanu solījumu izpildi – maģistrālo ielu remonts. 👷 Отчёт о выполнении предвыборных обещаний – ремонт магистральных улиц. https://t.co/2ecYo3Sfn9 https://t.co/entG6DFFNn
889754714136621057,"@LVAK_valoda @RitaEvaNa @DelfiLV Krievu valodā saliktie laiki tiek veidoti ar ""БЫТЬ"", un tie, kam pamatā ir krievu… https://t.co/qotJ28CblV"
925405759730536448,Mentalitāšu īpatnības:“saldumus vai izjokosim” vs «конфеты или смерть».  :D
870229784932077569,👀 ⚡⚡⚡Laipni lūgti! Добро пожаловать! Welcome! 👏👏👏👍#Atbalstisavējos! 💛💙 💪💪💪 https://t.co/Vc5NjcnOiM
962957588827648001,"@VeikoSpolitis @VilkiFolk При советах было только: МИР, ТРУД, МАЙ! Kāds bizness? 😂😂😂"
971001674222489607,".@RigasDome šodien stāsta, ka pie tilta brukšanas vainojamās krasas t° svārstības. Nu jā, kopš 2012.g.(https://t.co/bhkOtInx9Fītu zemāk) svārstību bijis ne mazums! Tik kārtīga remonta vietā pārkrāsojam, apvelkam ar deķi (lol!) un «сойдёт».. https://t.co/EozZ1aGX7a"
968078704537726976,"LIVE! @fkventspils_ - UCAM, 17:30. Skatieties spēli tiešraidē mūsu oficiālajā mājas lapā. Kopā mēs esam spēks. LIVE! @fkventspils_ - UCAM, 17:30. Игра будет транслироваться в прямом эфире на нашем сайте. Не пропустите! Вперед, ФКВ! https://t.co/BnVwzklBMf"
796709534622420992,@vitaamiins @EdmundsN ir dzirdamas ari pozitīvas atsauksmes no orbitālās stacijas Мир
868764593199468544,Bi-2 Lucavsalā! Mūsu bija 35 000! Paldies visiem! :) Би-2 на Луцавсале! Нас было 35 000! Спасибо всем! :) #riga #рига https://t.co/szznU28wR5
857930326726856705,@LV_futbols @girtsmihelsons @kajbumba Un Top10 līgām skaita ar 2.divīziju. ФНЛ mūs glābj
971503827764613120,"Vakar no garāžas Bolderājā tika aizdzīts 1975. gada ražojuma ""Москвич-417"". Policija cenšas noskaidrot notikušā jēgu. 😁"
948341081573396481,Услышать в Питере на ярмарке любимый Bermudu Divstūris✔️😂❤️
791607439049236480,"@tweet_na_troih @artursreiljans не ну ок, может valstiečiai где-то похоже на sedeh bur :)"
817057400603742210,"#Baznīcu reliģija ir verdzība, / Лев Никола́евич Толсто́й/"
864366752439779333,"@Rigassatiksme_  я конечно понимаю что ваши водители опаздывают, но нарушать правила это не позволяет. (Jūrmalas gatvē X Kurzemes Pros.) A-4 https://t.co/KZLVUJ3AJh"
885435341204836353,Pauls Bankovskis par literāro gaumi un domu spēku RT Hitlers topā https://t.co/2l8sRbvMpQ #satori с помощью @SatoriLV
803054029429424128,"читаю статью Kaķis в латышской википедии. Кажется, слово ""купание"" в латышском - это глагол, образованный от слова ""ванна"". Гениально."
789170483694407680,@Vlada_gl Милости просим на кулинарные занятия в Madam Brioš ❤️
1021666959316922369,"🔹Visos valsts plānos visu laiku piemin IT jomu, bet trūkst speciālistu. 🔹Во всех государственных планах вечно говорят о сфере IT, но специалистов не хватает. FB: https://t.co/GUZT37fhMk https://t.co/a8w1pqlvWi"
910008391908589568,2 урока 2 разных языков в день: Es runāju mazliet latviešu valodā // Jag talar lite Svenska 😐
809825533924179968,"И на вопрос учителя ""Es jūs netraucēju?"" Отвечали ""nē, viss ok"" просто таких дибилов пол группы"
820631676061622273,@abroadunderhood красиво восстановили деревянные дома в Kalnciema kvartāls были там на ярмарке?
823220416432971781,pa kreisi zēns aizlaidās uz ASV un viņu kā sacīt izņēma no PSRS aprites ... Советские актеры Савелий Крамаров и Владимир Басов https://t.co/AF065CQT6g
971019045297418240,"Sīrijā avarējusi Krievijas armijas lidmašīna. 32 bojā gājušie / В Сирии разбился военный самолет Минобороны России, погибло 32 человека https://t.co/U1ZdMUOKhY"
864202711851560964,"Saruna par Izraēlu šodien Denisa Hanova programā @RadioBaltkom / Разговор об #Израиль сегодня на ""Балткоме"" https://t.co/EkeRjJ8vqQ"
987038231748325376,"@Kriptomedia @Leons_melis @LVAK_valoda Tviterī nelieto nedz vārdu ""mainings"", nedz latviski neiespējamo ""maining"". Vārdu ""майнинг"" lieto krievu valodā https://t.co/IfXLKrroOF, https://t.co/BwXPt6Ak45."
812977290779000833,- Vēlam jums brīnumainus svētkus! - Мы желаем вам замечательного праздника! - We wish you a wonderful holidays! https://t.co/BWulgBYomk
1004032543711268864,Kač loga          кот 🙀 cat https://t.co/1yIlUV9cfw
922424142632235008,"@irLV Бомбардировщик - krievu val., bumbvedējs - latviski. #runasimlatviski"
987678260183097344,"@ArvisKolmanis @GaumigsJoks @JanisIesalnieks Salīdzinot, kā izskatās Varšava, Budapešta un Рига, atļaušos apgalvot, ka Dievs katram ir devis to, ko tie pelnījuši."
932955709997768704,"@PietiekPortals O jā,  šitā viņi māk,  стрелки переводить"
875465161192165378,"а, да. сегодня на кухне был день латышской музыки. BET TIKMĒR VISI KOPĀ TUC TUC"
973628045742440448,@nstarikov @politic151012 Ded Novička Кремлевский режим превращает Россию в очаг терроризма https://t.co/Wv6hxLoaAv https://t.co/hrAdXAQpQY https://t.co/h6kYlb4Uxc
848072923860672512,Maksimāli pohains rīts maxa bekons un kola м Б 😘😂😍
907516036802650112,"Latio Imantas nodaļas vadītāja Inese Krieva intervijā LTV7 raidījumam ""Dzīve šodien"" (""Жизнь сегодня"") par tendencēm Rīgas dzīvokļu tirgū https://t.co/Zx8610hVFf"
943078332073201665,"#Виршки симулякра М.В.Шляхтшильдса: о дотациях Rīgas satiksme. Но — проезд. И объяснили: «Льготы, топливо, отка... Ой! Прокат автомобилей, Нановоды и домкрат» https://t.co/AhQOyI6IMt"
893023860722982913,"@LaukuDraiskule @Daina_P @Leons_melis @rudaakaija @pepija cilvēce man  asociējas ar krievu vārdu ""человечина"" :)"
1023136422893694976,"Brīvdienās mūs sagaida ļoti daudz interesantu notikumu. Kādi tieši, lasiet iknedēļas afišā. 🙂На выходных нас ожидает очень много интересных событий. Каких – читайте в еженедельной афише. https://t.co/ldY1sMdhjj"
864767606083002369,"@DelfiLV @nilsusakovs ""štruntīgo atbilžu panorāma"" ©D. Hanovs. Умничка.👍  Kairišs murgo. 👎"
817100905598382083,@jtaurens Kā Miša Bulgakovs teica: «Чтобы Помнили!»
813839105087913984,"Tas cilvēks, kuru Tu manī mīli, protams, ir labāks par mani. Bet Tu mīli, un es pacentīšos būt labāks par sevi! /М. М. Пришвин/"
998109446164410368,3000 cilvēku vakar Muzeju nakts laikā apmeklēja Rātsnamu un mēra kabinetu. Kaķi Muris un Kuzja novadīja visas ekskursijas un tagad atpūšas. 🙂 3000 человек вчера во время Ночи музеев посетили Ратушу и кабинет мэра. Коты Мурис и Кузя все экскурсии провели и сейчас отдыхают. https://t.co/cFiADfiCgr
981536805601402882,Aleksejs Roslikovs • Алексей Росликов Kautkāda apkopota brīva policijas arodbiedrība? Vakar plkst. 9:58 ·  👍 Veiksmīgu darba nedēļas sākumu! - Успешного начала рабочей недели! 👍 #riga #рига 📷 (c) https://t.co/Z7aK5Det49
