tweet_id,clean_text
934433405256822785,"SIA Rīgas satiksme утверждает, что стратегия предприятия заключается в том, чтобы использовать безотходный... https://t.co/ZqiZo6IXJM"
910000508638842881,"2017/11/04: Vidzemes priekšpilsēta, Rīga, Latvia: Слава Кпсс в Риге https://t.co/ReolT3IbhJ https://t.co/A9yiFbcnUs"
930722237849788416,Līdz VEF Kultūras pils atklāšanai pēc vērienīgas rekonstrukcijas tikai 2 dienas! :) До открытия Дворца культуры ВЭФ после масштабной реконструкции только 2 дня! :) #riga #рига https://t.co/m6HJrdSU97
869485255719354369,3 dienas līdz vēlēšanām ! :) 3 дня до выборов! :) #jaukudienuvisiem #riga #рига https://t.co/dOwL0lvQZu
900276491178594304,⒈ Кирилла Серебренникова ⒉ Rīgā ⒊ #skaidrojums ⒋ #PhoenixRally ⒌ #WednesdayWisdom 2017/8/23 11:36 EEST
929944596313985024,"Заявка была подана от Ушакова как частного лица. Он хотел получить права на использование словосочетаний ""Ušakova... https://t.co/7OblkSGL9S"
886219052489814022,"2017/07/15: Centra rajons, Rīga, Latvia: Киновечер в компании друзей https://t.co/uIonKh24kp https://t.co/JwlEf81Kuj"
1013859862252580864,Оцените новый клип «Prāta vētra»! https://t.co/JnkFTrKurS
856053928613617664,Svētdienas rīts. Rēzekne. Воскресное утро. Резекне. https://t.co/5aFPuCuH1i
963065163497734147,Удобная новинка от Rīgas satiksme https://t.co/k0afIAbe6n
898419181875363844,⒈ Барселоне ⒉ Barselonā ⒊ #EuroBeachVolley ⒋ Rīgas ⒌ Baltijas 2017/8/18 08:31 EEST #trndnl https://t.co/dfW3egMQpQ
994251162474958849,"В акции участвуют бывшие политрепрессированные и национал-радикалы  Tēvijas sargi ("" Стражи Отечества"") #эксклюзив #RadioBaltkom #Mixnews https://t.co/AgVJlREAps"
930748661864321024,"Rīga, svētā Ņevas Aleksandra baznīca. Rīdzinieki atvadās no Mihaila Zadornova.  Рига, храм св. Алекандра Невского. Рижане прощаются с Михаилом Задорновым. #riga #рига 📷 (c) Delfi https://t.co/Ft81tffh0Y"
953911096611614720,Экс-глава LDz loģistika: Мое задержание в Литве связано с прежним бизнесом https://t.co/kNZtTwHz77
866919916443758593,"В редакцию газеты Latvijas Avīze после 9 мая поступили письма возмущенных читателей, которые обратили внимание на... https://t.co/U9h3RcNRAf"
1007909781921673217,"Virzuļkompresors ar benzīna dzinēju. Quincy Compressor в Instagram: «#ThrowbackThursday — does anyone remember this Quincy Compressor? Bet it's still running! True Blue reliability right there! •⠀⠀ •⠀⠀ •⠀⠀…» 24 отметок «Нравится», 1… https://t.co/4Nq8CR3jW7"
1026817418805567490,"Prieks tikties, sākam sezonu! :) Vladimir Svoboda Kristina Varsha Александр Ионов https://t.co/hFm303nhY3"
866329997467897857,Автоконцерн Škoda будет спонсором и ЧМ-2021 в Риге https://t.co/8sC9G7eBzD
877098778855133185,Laika apstākļi nav traucēklis Vecrīgas izzināšanai. 📸 Погода - не помеха для прогулок по Старому городу. #jaukudienuvisiem #riga #рига https://t.co/zwn6nvtMPk
858044404526981120,В понедельник 1 мая в Риге состоится велозаезд «Rīgas Velosvētki – sākam sportot» https://t.co/6olTR89vca
996038685387878400,"Щенки подросли и окрепли, приют “ĶEPU-ĶEPĀ” просит о помощи. https://t.co/VwJNbHJ9z6"
975669473574375424,"Член правления Latvijas dzelzceļš Айварс Стракшас: ""Индикативный план придаст прогнозируемость транспортной отрасли"" https://t.co/WvDMkOBodR"
1017672484391407616,ФОТО: в создание бара Herbārijs инвестировано 200 тыс. евро https://t.co/swlgehLLE6
991210615216705536,Dzimšanas dienā daudz sveicienus sūtam Vjačeslavam Jemeļjaņenko vai vienkārši Slavam! Lai veiksme uz futbola laukuma un pārējā dzīvē! C днем ​​рождения! https://t.co/kQ5dcPFveU
975086372003438592,ПБ: видео организации Tēvijas sargi с использованием макетов автоматов�— провокационное https://t.co/AdygUGUYw0
879271121689997312,"Par spīti mākoņiem, Rātslaukums ir pilns ar tūristiem. Несмотря на тучи, на Ратушной площади полно туристов. #jaukudienuvisiem #riga #рига https://t.co/e3cOK6z9Yb"
900568395124322305,⒈ Rīgā ⒉ Кирилла Серебренникова ⒊ Krievijas ⒋ Rich Hill ⒌ #Powerball 2017/8/24 06:56 EEST https://t.co/dfW3egMQpQ
916196349816856576,Kā pēc nedēļas balsos Pūce un Bondars? Как через неделю проголосует Пуце и Бондарс?  https://t.co/NLjI1YgqE0 https://t.co/FreftO7IDq
